,K,global_mean,delta,sd,rep,stop_unstrat_fixed,stop_unstrat_agrapa,stop_lcb_fixed,stop_lcb_agrapa,stop_uinnsm_fixed,stop_uinnsm_smooth,stop_uinnsm_smooth_predkelly
101,4,0.6333333333333333,0.2,0.05,50,31,19,130,87,260,22,23
102,4,0.6555555555555554,0.0,0.01,50,27,18,108,73,60,19,20
103,4,0.6555555555555554,0.0,0.05,50,26,18,108,72,64,20,20
104,4,0.6555555555555554,0.1,0.01,50,28,19,109,73,72,19,19
105,4,0.6555555555555554,0.1,0.05,50,27,17,110,71,72,18,18
106,4,0.6555555555555554,0.2,0.01,50,32,21,109,73,100,20,20
107,4,0.6555555555555554,0.2,0.05,50,29,22,112,74,108,20,20
108,4,0.6777777777777777,0.0,0.01,50,25,16,96,63,48,16,16
109,4,0.6777777777777777,0.0,0.05,50,24,15,91,63,44,15,15
110,4,0.6777777777777777,0.1,0.01,50,25,18,96,63,52,17,17
111,4,0.6777777777777777,0.1,0.05,50,27,19,99,65,60,19,19
112,4,0.6777777777777777,0.2,0.01,50,23,17,97,64,64,16,16
113,4,0.6777777777777777,0.2,0.05,50,25,16,101,66,68,19,19
114,4,0.7,0.0,0.01,50,22,15,85,58,36,15,15
115,4,0.7,0.0,0.05,50,23,15,89,60,40,16,15
116,4,0.7,0.1,0.01,50,24,15,86,58,44,15,15
117,4,0.7,0.1,0.05,50,23,16,86,59,36,14,14
118,4,0.7,0.2,0.01,50,25,17,85,58,48,15,15
119,4,0.7,0.2,0.05,50,24,16,87,58,48,15,15
120,5,0.5,0.0,0.01,50,1000,1000,1000,1000,1000,1000,1000
121,5,0.5,0.0,0.05,50,1000,1000,1000,1000,1000,1000,1000
122,5,0.5,0.1,0.01,50,1000,1000,1000,1000,1000,1000,1000
123,5,0.5,0.1,0.05,50,1000,1000,1000,1000,1000,1000,1000
124,5,0.5,0.2,0.01,50,1000,1000,1000,1000,1000,1000,1000
125,5,0.5,0.2,0.05,50,1000,1000,1000,1000,1000,1000,1000
126,5,0.5222222222222223,0.0,0.01,50,187,117,897,567,1000,135,135
127,5,0.5222222222222223,0.0,0.05,50,160,116,875,592,1000,152,153
128,5,0.5222222222222223,0.1,0.01,50,160,102,887,552,1000,129,129
129,5,0.5222222222222223,0.1,0.05,50,203,125,924,576,1000,94,91
130,5,0.5222222222222223,0.2,0.01,50,172,112,906,582,1000,137,139
131,5,0.5222222222222223,0.2,0.05,50,168,95,1000,682,1000,143,141
132,5,0.5444444444444444,0.0,0.01,50,91,60,448,284,1000,67,68
133,5,0.5444444444444444,0.0,0.05,50,81,52,472,306,1000,63,61
134,5,0.5444444444444444,0.1,0.01,50,103,68,455,288,1000,69,68
135,5,0.5444444444444444,0.1,0.05,50,120,57,463,296,1000,66,67
136,5,0.5444444444444444,0.2,0.01,50,84,60,443,288,1000,65,65
137,5,0.5444444444444444,0.2,0.05,50,190,152,493,333,1000,83,84
138,5,0.5666666666666667,0.0,0.01,50,62,40,308,195,1000,45,45
139,5,0.5666666666666667,0.0,0.05,50,63,40,315,214,1000,48,49
140,5,0.5666666666666667,0.1,0.01,50,60,43,308,197,1000,47,48
141,5,0.5666666666666667,0.1,0.05,50,65,42,316,202,1000,39,40
142,5,0.5666666666666667,0.2,0.01,50,57,45,306,196,1000,44,45
143,5,0.5666666666666667,0.2,0.05,50,55,34,309,214,1000,51,51
144,5,0.5888888888888889,0.0,0.01,50,46,30,231,149,265,34,34
145,5,0.5888888888888889,0.0,0.05,50,47,31,230,154,275,36,37
146,5,0.5888888888888889,0.1,0.01,50,46,30,235,151,1000,35,35
147,5,0.5888888888888889,0.1,0.05,50,53,36,215,137,840,30,30
148,5,0.5888888888888889,0.2,0.01,50,39,28,233,151,1000,33,34
149,5,0.5888888888888889,0.2,0.05,50,54,41,242,158,1000,33,33
150,5,0.611111111111111,0.0,0.01,50,38,25,188,123,110,28,28
151,5,0.611111111111111,0.0,0.05,50,35,23,184,122,110,27,28
152,5,0.611111111111111,0.1,0.01,50,38,26,187,123,155,27,27
153,5,0.611111111111111,0.1,0.05,50,42,28,183,124,155,26,27
154,5,0.611111111111111,0.2,0.01,50,43,26,187,122,285,27,27
155,5,0.611111111111111,0.2,0.05,50,36,27,185,120,315,30,30
156,5,0.6333333333333333,0.0,0.01,50,32,21,156,101,65,23,23
157,5,0.6333333333333333,0.0,0.05,50,32,19,165,112,90,24,23
158,5,0.6333333333333333,0.1,0.01,50,31,20,157,103,80,23,23
159,5,0.6333333333333333,0.1,0.05,50,35,23,155,102,80,22,23
160,5,0.6333333333333333,0.2,0.01,50,31,21,159,103,110,23,23
161,5,0.6333333333333333,0.2,0.05,50,29,19,163,103,130,20,20
162,5,0.6555555555555554,0.0,0.01,50,28,19,135,91,50,19,19
163,5,0.6555555555555554,0.0,0.05,50,30,20,137,91,50,19,19
164,5,0.6555555555555554,0.1,0.01,50,27,18,136,92,55,19,20
165,5,0.6555555555555554,0.1,0.05,50,29,20,130,87,55,20,20
166,5,0.6555555555555554,0.2,0.01,50,28,18,137,93,65,19,20
167,5,0.6555555555555554,0.2,0.05,50,30,23,134,91,70,20,20
168,5,0.6777777777777777,0.0,0.01,50,25,16,119,79,40,18,18
169,5,0.6777777777777777,0.0,0.05,50,25,17,121,80,40,15,15
170,5,0.6777777777777777,0.1,0.01,50,25,16,120,79,45,17,17
171,5,0.6777777777777777,0.1,0.05,50,23,16,118,78,40,18,18
172,5,0.6777777777777777,0.2,0.01,50,27,19,121,80,50,17,17
173,5,0.6777777777777777,0.2,0.05,50,26,17,122,84,50,19,19
174,5,0.7,0.0,0.01,50,22,15,107,72,35,15,15
175,5,0.7,0.0,0.05,50,22,14,106,70,35,15,15
176,5,0.7,0.1,0.01,50,23,15,107,72,35,15,15
177,5,0.7,0.1,0.05,50,21,14,107,73,39,15,15
178,5,0.7,0.2,0.01,50,23,14,107,72,40,15,15
179,5,0.7,0.2,0.05,50,23,14,107,71,40,15,15
0,2,0.5,0.0,0.01,9,1000,1000,1000,1000,1000,1000,1000
1,2,0.5,0.0,0.05,9,1000,1000,1000,1000,1000,1000,1000
2,2,0.5,0.1,0.01,9,1000,1000,1000,1000,1000,1000,1000
3,2,0.5,0.1,0.05,9,1000,1000,1000,1000,1000,1000,1000
4,2,0.5,0.2,0.01,9,1000,1000,1000,1000,1000,1000,1000
5,2,0.5,0.2,0.05,9,1000,1000,1000,1000,1000,1000,1000
6,2,0.5222222222222223,0.0,0.01,9,187,123,352,225,1000,133,133
7,2,0.5222222222222223,0.0,0.05,9,219,178,413,246,1000,121,121
8,2,0.5222222222222223,0.1,0.01,9,141,98,351,226,1000,130,129
9,2,0.5222222222222223,0.1,0.05,9,271,250,358,217,1000,102,102
10,2,0.5222222222222223,0.2,0.01,9,161,131,373,236,1000,147,147
11,2,0.5222222222222223,0.2,0.05,9,396,405,377,225,1000,113,114
12,2,0.5444444444444444,0.0,0.01,9,96,61,181,115,1000,66,66
13,2,0.5444444444444444,0.0,0.05,9,74,51,180,113,1000,55,55
14,2,0.5444444444444444,0.1,0.01,9,76,55,179,113,1000,66,66
15,2,0.5444444444444444,0.1,0.05,9,123,61,199,129,1000,72,72
16,2,0.5444444444444444,0.2,0.01,9,125,98,180,115,1000,67,67
17,2,0.5444444444444444,0.2,0.05,9,135,103,176,106,1000,62,62
18,2,0.5666666666666667,0.0,0.01,9,61,39,122,77,1000,43,43
19,2,0.5666666666666667,0.0,0.05,9,70,48,121,79,1000,43,43
20,2,0.5666666666666667,0.1,0.01,9,67,37,124,80,1000,45,45
21,2,0.5666666666666667,0.1,0.05,9,65,45,118,74,1000,39,39
22,2,0.5666666666666667,0.2,0.01,9,48,31,120,77,1000,42,42
23,2,0.5666666666666667,0.2,0.05,9,43,33,117,75,1000,41,41
24,2,0.5888888888888889,0.0,0.01,9,46,30,93,60,1000,33,33
25,2,0.5888888888888889,0.0,0.05,9,46,30,101,63,1000,36,36
26,2,0.5888888888888889,0.1,0.01,9,42,29,93,59,1000,32,32
27,2,0.5888888888888889,0.1,0.05,9,46,30,95,64,1000,38,38
28,2,0.5888888888888889,0.2,0.01,9,52,43,94,62,1000,34,34
29,2,0.5888888888888889,0.2,0.05,9,70,55,91,63,1000,34,34
30,2,0.611111111111111,0.0,0.01,9,38,25,77,51,192,27,27
31,2,0.611111111111111,0.0,0.05,9,34,24,77,49,196,26,26
32,2,0.611111111111111,0.1,0.01,9,37,23,77,51,1000,28,28
33,2,0.611111111111111,0.1,0.05,9,38,25,80,53,1000,29,29
34,2,0.611111111111111,0.2,0.01,9,35,20,75,49,1000,26,26
35,2,0.611111111111111,0.2,0.05,9,35,25,77,47,1000,24,23
36,2,0.6333333333333333,0.0,0.01,9,32,21,64,42,94,22,22
37,2,0.6333333333333333,0.0,0.05,9,31,20,64,44,96,22,22
38,2,0.6333333333333333,0.1,0.01,9,30,22,64,41,164,22,22
39,2,0.6333333333333333,0.1,0.05,9,32,21,59,40,154,20,20
40,2,0.6333333333333333,0.2,0.01,9,39,29,63,41,780,21,21
41,2,0.6333333333333333,0.2,0.05,9,25,15,62,41,336,23,23
42,2,0.6555555555555554,0.0,0.01,9,28,19,54,37,60,19,19
43,2,0.6555555555555554,0.0,0.05,9,26,18,57,37,68,19,19
44,2,0.6555555555555554,0.1,0.01,9,26,19,55,37,86,18,18
45,2,0.6555555555555554,0.1,0.05,9,27,19,55,38,78,20,20
46,2,0.6555555555555554,0.2,0.01,9,31,20,55,37,132,18,18
47,2,0.6555555555555554,0.2,0.05,9,22,14,59,39,138,20,20
48,2,0.6777777777777777,0.0,0.01,9,24,16,48,32,44,16,16
49,2,0.6777777777777777,0.0,0.05,9,24,16,49,34,48,18,18
50,2,0.6777777777777777,0.1,0.01,9,26,18,49,32,58,16,16
51,2,0.6777777777777777,0.1,0.05,9,27,17,49,34,58,16,15
52,2,0.6777777777777777,0.2,0.01,9,23,16,48,32,76,16,16
53,2,0.6777777777777777,0.2,0.05,9,20,14,51,36,94,18,18
54,2,0.7,0.0,0.01,9,22,15,44,29,38,14,14
55,2,0.7,0.0,0.05,9,20,14,42,29,36,14,14
56,2,0.7,0.1,0.01,9,23,15,43,30,44,14,14
57,2,0.7,0.1,0.05,9,24,16,44,30,46,15,15
58,2,0.7,0.2,0.01,9,19,15,44,30,54,14,14
59,2,0.7,0.2,0.05,9,21,15,43,29,54,14,14
60,4,0.5,0.0,0.01,9,1000,1000,1000,1000,1000,1000,1000
61,4,0.5,0.0,0.05,9,1000,1000,1000,1000,1000,1000,1000
62,4,0.5,0.1,0.01,9,1000,1000,1000,1000,1000,1000,1000
63,4,0.5,0.1,0.05,9,1000,1000,1000,1000,1000,1000,1000
64,4,0.5,0.2,0.01,9,1000,1000,1000,1000,1000,1000,1000
65,4,0.5,0.2,0.05,9,1000,1000,1000,1000,1000,1000,1000
66,4,0.5222222222222223,0.0,0.01,9,184,112,741,468,1000,144,144
67,4,0.5222222222222223,0.0,0.05,9,252,162,649,448,1000,150,150
68,4,0.5222222222222223,0.1,0.01,9,155,99,711,453,1000,136,136
69,4,0.5222222222222223,0.1,0.05,9,192,163,680,497,1000,123,124
70,4,0.5222222222222223,0.2,0.01,9,149,109,721,455,1000,136,136
71,4,0.5222222222222223,0.2,0.05,9,174,150,845,577,1000,119,134
72,4,0.5444444444444444,0.0,0.01,9,90,58,360,229,1000,68,68
73,4,0.5444444444444444,0.0,0.05,9,97,60,354,242,1000,73,73
74,4,0.5444444444444444,0.1,0.01,9,81,50,364,232,1000,68,68
75,4,0.5444444444444444,0.1,0.05,9,131,84,364,243,1000,69,70
76,4,0.5444444444444444,0.2,0.01,9,105,86,362,229,1000,64,64
77,4,0.5444444444444444,0.2,0.05,9,78,49,366,253,1000,77,77
78,4,0.5666666666666667,0.0,0.01,9,63,41,240,157,1000,44,44
79,4,0.5666666666666667,0.0,0.05,9,74,46,259,167,1000,48,48
80,4,0.5666666666666667,0.1,0.01,9,67,44,246,159,1000,46,45
81,4,0.5666666666666667,0.1,0.05,9,63,38,243,160,1000,43,42
82,4,0.5666666666666667,0.2,0.01,9,77,54,247,159,1000,45,45
83,4,0.5666666666666667,0.2,0.05,9,73,59,249,172,1000,48,48
84,4,0.5888888888888889,0.0,0.01,9,48,31,185,120,1000,33,33
85,4,0.5888888888888889,0.0,0.05,9,44,27,187,122,1000,34,34
86,4,0.5888888888888889,0.1,0.01,9,45,29,186,120,1000,33,34
87,4,0.5888888888888889,0.1,0.05,9,46,28,191,124,1000,34,35
88,4,0.5888888888888889,0.2,0.01,9,47,25,184,119,1000,32,32
89,4,0.5888888888888889,0.2,0.05,9,45,37,181,119,1000,31,31
90,4,0.611111111111111,0.0,0.01,9,38,24,151,99,200,27,27
91,4,0.611111111111111,0.0,0.05,9,43,27,137,90,136,20,20
92,4,0.611111111111111,0.1,0.01,9,37,25,150,98,444,27,27
93,4,0.611111111111111,0.1,0.05,9,41,30,152,102,684,26,26
94,4,0.611111111111111,0.2,0.01,9,35,25,149,99,1000,27,27
95,4,0.611111111111111,0.2,0.05,9,42,27,152,96,1000,26,26
96,4,0.6333333333333333,0.0,0.01,9,32,21,126,83,92,22,22
97,4,0.6333333333333333,0.0,0.05,9,32,22,132,88,112,22,23
98,4,0.6333333333333333,0.1,0.01,9,32,21,126,83,128,23,23
99,4,0.6333333333333333,0.1,0.05,9,37,26,122,82,104,20,20
100,4,0.6333333333333333,0.2,0.01,9,31,23,125,82,208,22,22
101,4,0.6333333333333333,0.2,0.05,9,38,29,126,83,204,23,23
102,4,0.6555555555555554,0.0,0.01,9,28,19,109,74,60,19,19
103,4,0.6555555555555554,0.0,0.05,9,27,19,111,77,72,19,19
104,4,0.6555555555555554,0.1,0.01,9,28,18,110,74,76,19,19
105,4,0.6555555555555554,0.1,0.05,9,27,19,110,75,80,20,20
106,4,0.6555555555555554,0.2,0.01,9,24,16,107,72,88,20,20
107,4,0.6555555555555554,0.2,0.05,9,31,18,106,71,92,20,20
108,4,0.6777777777777777,0.0,0.01,9,24,16,95,63,48,16,16
109,4,0.6777777777777777,0.0,0.05,9,25,17,99,67,52,16,16
110,4,0.6777777777777777,0.1,0.01,9,24,17,96,63,52,16,16
111,4,0.6777777777777777,0.1,0.05,9,23,14,99,64,52,16,16
112,4,0.6777777777777777,0.2,0.01,9,24,16,97,64,64,16,16
113,4,0.6777777777777777,0.2,0.05,9,24,16,95,64,60,16,16
114,4,0.7,0.0,0.01,9,22,15,86,58,36,15,15
115,4,0.7,0.0,0.05,9,21,15,87,58,40,15,15
116,4,0.7,0.1,0.01,9,23,16,87,58,44,16,16
117,4,0.7,0.1,0.05,9,23,16,89,61,44,16,16
118,4,0.7,0.2,0.01,9,22,15,86,58,48,15,15
119,4,0.7,0.2,0.05,9,21,14,86,57,44,16,16
120,5,0.5,0.0,0.01,9,1000,1000,1000,1000,1000,1000,1000
121,5,0.5,0.0,0.05,9,1000,1000,1000,1000,1000,1000,1000
122,5,0.5,0.1,0.01,9,1000,1000,1000,1000,1000,1000,1000
123,5,0.5,0.1,0.05,9,1000,1000,1000,1000,1000,1000,1000
124,5,0.5,0.2,0.01,9,1000,1000,1000,1000,1000,1000,1000
125,5,0.5,0.2,0.05,9,1000,1000,1000,1000,1000,1000,1000
126,5,0.5222222222222223,0.0,0.01,9,181,116,898,577,1000,130,130
127,5,0.5222222222222223,0.0,0.05,9,217,138,817,564,1000,113,114
128,5,0.5222222222222223,0.1,0.01,9,189,137,883,569,1000,139,139
129,5,0.5222222222222223,0.1,0.05,9,193,148,970,681,1000,178,180
130,5,0.5222222222222223,0.2,0.01,9,153,70,894,572,1000,135,135
131,5,0.5222222222222223,0.2,0.05,9,405,456,799,510,1000,158,157
132,5,0.5444444444444444,0.0,0.01,9,93,61,459,291,1000,64,64
133,5,0.5444444444444444,0.0,0.05,9,76,48,479,324,1000,68,68
134,5,0.5444444444444444,0.1,0.01,9,108,72,460,294,1000,69,70
135,5,0.5444444444444444,0.1,0.05,9,72,46,469,305,1000,80,80
136,5,0.5444444444444444,0.2,0.01,9,90,66,454,290,1000,69,69
137,5,0.5444444444444444,0.2,0.05,9,82,49,459,293,1000,56,56
138,5,0.5666666666666667,0.0,0.01,9,62,40,306,196,1000,44,45
139,5,0.5666666666666667,0.0,0.05,9,57,36,294,193,1000,40,40
140,5,0.5666666666666667,0.1,0.01,9,58,40,308,198,1000,44,44
141,5,0.5666666666666667,0.1,0.05,9,74,45,315,199,1000,50,50
142,5,0.5666666666666667,0.2,0.01,9,62,44,306,197,1000,45,45
143,5,0.5666666666666667,0.2,0.05,9,70,55,302,199,1000,44,44
144,5,0.5888888888888889,0.0,0.01,9,46,30,230,150,250,34,34
145,5,0.5888888888888889,0.0,0.05,9,47,31,239,162,380,36,38
146,5,0.5888888888888889,0.1,0.01,9,51,33,232,153,1000,35,35
147,5,0.5888888888888889,0.1,0.05,9,41,27,224,151,1000,35,35
148,5,0.5888888888888889,0.2,0.01,9,43,27,231,150,1000,34,34
149,5,0.5888888888888889,0.2,0.05,9,43,27,242,158,1000,30,30
150,5,0.611111111111111,0.0,0.01,9,38,25,189,124,115,28,28
151,5,0.611111111111111,0.0,0.05,9,35,23,191,127,130,30,30
152,5,0.611111111111111,0.1,0.01,9,38,27,187,122,145,27,28
153,5,0.611111111111111,0.1,0.05,9,40,29,188,122,125,30,30
154,5,0.611111111111111,0.2,0.01,9,34,21,189,125,300,26,26
155,5,0.611111111111111,0.2,0.05,9,47,38,192,127,325,30,30
156,5,0.6333333333333333,0.0,0.01,9,32,21,156,103,70,22,22
157,5,0.6333333333333333,0.0,0.05,9,31,19,158,105,75,25,25
158,5,0.6333333333333333,0.1,0.01,9,32,21,159,104,85,24,23
159,5,0.6333333333333333,0.1,0.05,9,33,20,156,101,80,20,20
160,5,0.6333333333333333,0.2,0.01,9,33,22,159,104,110,23,23
161,5,0.6333333333333333,0.2,0.05,9,30,20,154,103,95,20,21
162,5,0.6555555555555554,0.0,0.01,9,28,19,135,91,50,20,20
163,5,0.6555555555555554,0.0,0.05,9,30,19,135,92,50,18,18
164,5,0.6555555555555554,0.1,0.01,9,28,18,135,91,55,19,19
165,5,0.6555555555555554,0.1,0.05,9,30,22,131,88,50,18,18
166,5,0.6555555555555554,0.2,0.01,9,28,19,136,93,70,19,20
167,5,0.6555555555555554,0.2,0.05,9,27,18,138,95,70,20,20
168,5,0.6777777777777777,0.0,0.01,9,24,16,120,79,40,17,17
169,5,0.6777777777777777,0.0,0.05,9,24,16,120,81,40,15,15
170,5,0.6777777777777777,0.1,0.01,9,24,16,120,79,45,17,17
171,5,0.6777777777777777,0.1,0.05,9,29,19,127,83,45,18,19
172,5,0.6777777777777777,0.2,0.01,9,26,15,120,80,50,17,17
173,5,0.6777777777777777,0.2,0.05,9,23,15,120,81,50,18,19
174,5,0.7,0.0,0.01,9,22,15,108,73,35,15,15
175,5,0.7,0.0,0.05,9,20,13,107,71,35,15,15
176,5,0.7,0.1,0.01,9,22,15,107,73,35,15,15
177,5,0.7,0.1,0.05,9,22,15,110,74,40,15,15
178,5,0.7,0.2,0.01,9,19,12,108,73,40,15,15
179,5,0.7,0.2,0.05,9,21,15,109,74,45,17,18
0,2,0.5,0.0,0.01,46,1000,1000,1000,1000,1000,1000,1000
1,2,0.5,0.0,0.05,46,1000,1000,1000,1000,1000,1000,1000
2,2,0.5,0.1,0.01,46,1000,1000,1000,1000,1000,1000,1000
3,2,0.5,0.1,0.05,46,1000,1000,1000,1000,1000,1000,1000
4,2,0.5,0.2,0.01,46,1000,1000,1000,1000,1000,1000,1000
5,2,0.5,0.2,0.05,46,1000,1000,1000,1000,1000,1000,1000
6,2,0.5222222222222223,0.0,0.01,46,184,115,345,211,1000,122,122
7,2,0.5222222222222223,0.0,0.05,46,173,113,356,246,1000,145,146
8,2,0.5222222222222223,0.1,0.01,46,176,132,358,234,1000,135,135
9,2,0.5222222222222223,0.1,0.05,46,186,114,428,304,1000,171,171
10,2,0.5222222222222223,0.2,0.01,46,288,297,358,227,1000,132,131
11,2,0.5222222222222223,0.2,0.05,46,219,223,372,255,1000,188,187
12,2,0.5444444444444444,0.0,0.01,46,93,58,181,116,1000,66,66
13,2,0.5444444444444444,0.0,0.05,46,98,67,198,128,1000,72,72
14,2,0.5444444444444444,0.1,0.01,46,103,68,178,114,1000,67,67
15,2,0.5444444444444444,0.1,0.05,46,99,60,176,116,1000,64,64
16,2,0.5444444444444444,0.2,0.01,46,104,59,184,117,1000,69,69
17,2,0.5444444444444444,0.2,0.05,46,135,132,192,126,1000,61,61
18,2,0.5666666666666667,0.0,0.01,46,64,41,122,79,1000,44,44
19,2,0.5666666666666667,0.0,0.05,46,70,42,118,73,1000,42,42
20,2,0.5666666666666667,0.1,0.01,46,66,46,123,79,1000,44,44
21,2,0.5666666666666667,0.1,0.05,46,77,56,130,87,1000,51,52
22,2,0.5666666666666667,0.2,0.01,46,60,45,126,81,1000,44,44
23,2,0.5666666666666667,0.2,0.05,46,66,54,127,88,1000,50,49
24,2,0.5888888888888889,0.0,0.01,46,47,31,95,61,1000,34,34
25,2,0.5888888888888889,0.0,0.05,46,44,30,93,56,1000,32,31
26,2,0.5888888888888889,0.1,0.01,46,45,28,94,61,1000,34,33
27,2,0.5888888888888889,0.1,0.05,46,46,29,94,60,1000,35,35
28,2,0.5888888888888889,0.2,0.01,46,48,36,93,61,1000,33,33
29,2,0.5888888888888889,0.2,0.05,46,46,34,94,58,1000,32,32
30,2,0.611111111111111,0.0,0.01,46,38,25,75,49,190,26,26
31,2,0.611111111111111,0.0,0.05,46,39,25,78,50,212,26,26
32,2,0.611111111111111,0.1,0.01,46,38,25,76,50,1000,26,26
33,2,0.611111111111111,0.1,0.05,46,40,29,76,50,1000,23,24
34,2,0.611111111111111,0.2,0.01,46,35,23,76,50,1000,28,28
35,2,0.611111111111111,0.2,0.05,46,33,25,79,52,1000,30,30
36,2,0.6333333333333333,0.0,0.01,46,32,21,63,41,88,22,22
37,2,0.6333333333333333,0.0,0.05,46,33,23,65,44,102,22,22
38,2,0.6333333333333333,0.1,0.01,46,33,22,62,41,148,21,21
39,2,0.6333333333333333,0.1,0.05,46,36,21,61,40,154,21,21
40,2,0.6333333333333333,0.2,0.01,46,35,26,64,42,890,22,22
41,2,0.6333333333333333,0.2,0.05,46,40,28,62,40,456,21,21
42,2,0.6555555555555554,0.0,0.01,46,27,19,55,36,60,18,18
43,2,0.6555555555555554,0.0,0.05,46,30,19,57,38,72,19,19
44,2,0.6555555555555554,0.1,0.01,46,29,20,55,37,86,18,18
45,2,0.6555555555555554,0.1,0.05,46,25,16,55,36,80,20,20
46,2,0.6555555555555554,0.2,0.01,46,24,16,55,38,140,18,18
47,2,0.6555555555555554,0.2,0.05,46,23,17,57,38,196,20,20
48,2,0.6777777777777777,0.0,0.01,46,25,16,49,32,48,16,16
49,2,0.6777777777777777,0.0,0.05,46,22,15,47,31,40,15,16
50,2,0.6777777777777777,0.1,0.01,46,24,16,48,32,56,16,16
51,2,0.6777777777777777,0.1,0.05,46,25,16,48,32,58,16,16
52,2,0.6777777777777777,0.2,0.01,46,22,15,48,32,76,16,16
53,2,0.6777777777777777,0.2,0.05,46,26,17,48,31,68,16,16
54,2,0.7,0.0,0.01,46,22,15,43,29,36,14,14
55,2,0.7,0.0,0.05,46,22,15,43,30,38,13,12
56,2,0.7,0.1,0.01,46,22,15,43,29,44,15,15
57,2,0.7,0.1,0.05,46,21,14,45,31,50,16,15
58,2,0.7,0.2,0.01,46,21,16,43,29,54,14,14
59,2,0.7,0.2,0.05,46,24,16,43,30,52,14,14
60,4,0.5,0.0,0.01,46,1000,1000,1000,1000,1000,1000,1000
61,4,0.5,0.0,0.05,46,1000,1000,1000,1000,1000,1000,1000
62,4,0.5,0.1,0.01,46,1000,1000,1000,1000,1000,1000,1000
63,4,0.5,0.1,0.05,46,1000,1000,1000,1000,1000,1000,1000
64,4,0.5,0.2,0.01,46,1000,1000,1000,1000,1000,1000,1000
65,4,0.5,0.2,0.05,46,1000,1000,1000,1000,1000,1000,1000
66,4,0.5222222222222223,0.0,0.01,46,180,115,725,459,1000,128,128
67,4,0.5222222222222223,0.0,0.05,46,217,188,810,565,1000,143,142
68,4,0.5222222222222223,0.1,0.01,46,223,148,697,442,1000,126,126
69,4,0.5222222222222223,0.1,0.05,46,131,88,907,619,1000,170,172
70,4,0.5222222222222223,0.2,0.01,46,217,186,717,456,1000,139,140
71,4,0.5222222222222223,0.2,0.05,46,225,213,743,539,1000,142,143
72,4,0.5444444444444444,0.0,0.01,46,91,59,358,229,1000,66,66
73,4,0.5444444444444444,0.0,0.05,46,98,68,382,252,1000,73,73
74,4,0.5444444444444444,0.1,0.01,46,96,58,364,230,1000,67,65
75,4,0.5444444444444444,0.1,0.05,46,91,60,375,261,1000,67,67
76,4,0.5444444444444444,0.2,0.01,46,112,82,364,234,1000,70,70
77,4,0.5444444444444444,0.2,0.05,46,103,73,397,259,1000,81,82
78,4,0.5666666666666667,0.0,0.01,46,61,40,244,158,1000,44,44
79,4,0.5666666666666667,0.0,0.05,46,67,42,236,153,1000,43,43
80,4,0.5666666666666667,0.1,0.01,46,61,40,252,163,1000,47,47
81,4,0.5666666666666667,0.1,0.05,46,71,42,261,174,1000,48,48
82,4,0.5666666666666667,0.2,0.01,46,62,44,245,157,1000,44,44
83,4,0.5666666666666667,0.2,0.05,46,51,31,249,152,1000,43,44
84,4,0.5888888888888889,0.0,0.01,46,49,32,185,120,1000,35,35
85,4,0.5888888888888889,0.0,0.05,46,48,31,177,110,1000,30,30
86,4,0.5888888888888889,0.1,0.01,46,50,33,185,121,1000,33,33
87,4,0.5888888888888889,0.1,0.05,46,46,31,179,115,1000,32,32
88,4,0.5888888888888889,0.2,0.01,46,46,30,188,123,1000,35,35
89,4,0.5888888888888889,0.2,0.05,46,56,39,174,112,1000,30,29
90,4,0.611111111111111,0.0,0.01,46,38,25,149,97,184,27,27
91,4,0.611111111111111,0.0,0.05,46,39,26,149,99,248,24,24
92,4,0.611111111111111,0.1,0.01,46,40,25,151,99,476,27,27
93,4,0.611111111111111,0.1,0.05,46,34,21,156,104,500,30,30
94,4,0.611111111111111,0.2,0.01,46,41,30,149,98,1000,27,26
95,4,0.611111111111111,0.2,0.05,46,30,20,162,105,1000,28,27
96,4,0.6333333333333333,0.0,0.01,46,31,21,126,83,92,23,23
97,4,0.6333333333333333,0.0,0.05,46,29,20,120,82,88,22,23
98,4,0.6333333333333333,0.1,0.01,46,31,20,127,82,128,23,23
99,4,0.6333333333333333,0.1,0.05,46,33,19,129,86,132,20,20
100,4,0.6333333333333333,0.2,0.01,46,30,22,127,83,208,22,22
101,4,0.6333333333333333,0.2,0.05,46,32,20,129,86,228,23,21
102,4,0.6555555555555554,0.0,0.01,46,27,19,110,74,64,20,20
103,4,0.6555555555555554,0.0,0.05,46,31,20,108,68,60,20,20
104,4,0.6555555555555554,0.1,0.01,46,27,19,109,73,76,19,20
105,4,0.6555555555555554,0.1,0.05,46,29,19,111,71,64,20,20
106,4,0.6555555555555554,0.2,0.01,46,27,19,108,73,96,19,19
107,4,0.6555555555555554,0.2,0.05,46,33,25,106,71,92,20,20
108,4,0.6777777777777777,0.0,0.01,46,25,16,96,64,48,16,16
109,4,0.6777777777777777,0.0,0.05,46,23,16,96,66,52,16,16
110,4,0.6777777777777777,0.1,0.01,46,26,17,96,63,52,16,16
111,4,0.6777777777777777,0.1,0.05,46,26,19,97,67,56,17,18
112,4,0.6777777777777777,0.2,0.01,46,27,17,96,63,64,16,16
113,4,0.6777777777777777,0.2,0.05,46,31,20,100,64,60,16,16
114,4,0.7,0.0,0.01,46,22,15,87,58,40,15,15
115,4,0.7,0.0,0.05,46,23,15,88,59,40,15,15
